"openml_id" "frac" "row_id" "fold"
1489 0.1 131 2
1489 0.1 136 2
1489 0.1 139 2
1489 0.1 151 2
1489 0.1 152 2
1489 0.1 159 2
1489 0.1 163 2
1489 0.1 165 2
1489 0.1 174 2
1489 0.1 177 2
1489 0.1 178 2
1489 0.1 180 2
1489 0.1 181 2
1489 0.1 198 2
1489 0.1 201 2
1489 0.1 206 2
1489 0.1 214 2
1489 0.1 221 2
1489 0.1 223 2
1489 0.1 226 2
1489 0.1 227 2
1489 0.1 234 2
1489 0.1 236 2
1489 0.1 237 2
1489 0.1 242 2
1489 0.1 246 2
1489 0.1 253 2
1489 0.1 262 2
1489 0.1 263 2
1489 0.1 270 2
1489 0.1 271 2
1489 0.1 283 2
1489 0.1 294 2
1489 0.1 295 2
1489 0.1 297 2
1489 0.1 299 2
1489 0.1 316 2
1489 0.1 321 2
1489 0.1 329 2
1489 0.1 330 2
1489 0.1 337 2
1489 0.1 350 2
1489 0.1 355 2
1489 0.1 357 2
1489 0.1 362 2
1489 0.1 369 2
1489 0.1 370 2
1489 0.1 376 2
1489 0.1 392 2
1489 0.1 395 2
1489 0.1 399 2
1489 0.1 404 2
1489 0.1 405 2
1489 0.1 408 2
1489 0.1 413 2
1489 0.1 422 2
1489 0.1 423 2
1489 0.1 424 2
1489 0.1 430 2
1489 0.1 434 2
1489 0.1 450 2
1489 0.1 461 2
1489 0.1 466 2
1489 0.1 472 2
1489 0.1 480 2
1489 0.1 489 2
1489 0.1 490 2
1489 0.1 492 2
1489 0.1 493 2
1489 0.1 506 2
1489 0.1 510 2
1489 0.1 514 2
1489 0.1 515 2
1489 0.1 517 2
1489 0.1 523 2
1489 0.1 524 2
1489 0.1 529 2
1489 0.1 537 2
1489 0.1 542 2
1489 0.1 551 2
1489 0.1 552 2
1489 0.1 556 2
1489 0.1 561 2
1489 0.1 564 2
1489 0.1 571 2
1489 0.1 589 2
1489 0.1 591 2
1489 0.1 592 2
1489 0.1 607 2
1489 0.1 614 2
1489 0.1 618 2
1489 0.1 626 2
1489 0.1 639 2
1489 0.1 648 2
1489 0.1 651 2
1489 0.1 654 2
1489 0.1 664 2
1489 0.1 667 2
1489 0.1 669 2
1489 0.1 670 2
1489 0.1 677 2
1489 0.1 692 2
1489 0.1 693 2
1489 0.1 696 2
1489 0.1 697 2
1489 0.1 699 2
1489 0.1 700 2
1489 0.1 710 2
1489 0.1 718 2
1489 0.1 722 2
1489 0.1 724 2
1489 0.1 733 2
1489 0.1 738 2
1489 0.1 739 2
1489 0.1 757 2
1489 0.1 759 2
1489 0.1 766 2
1489 0.1 767 2
1489 0.1 774 2
1489 0.1 779 2
1489 0.1 780 2
1489 0.1 781 2
1489 0.1 787 2
1489 0.1 794 2
1489 0.1 797 2
1489 0.1 804 2
1489 0.1 806 2
1489 0.1 817 2
1489 0.1 822 2
1489 0.1 836 2
1489 0.1 837 2
1489 0.1 848 2
1489 0.1 849 2
1489 0.1 853 2
1489 0.1 854 2
1489 0.1 859 2
1489 0.1 861 2
1489 0.1 864 2
1489 0.1 867 2
1489 0.1 871 2
1489 0.1 876 2
1489 0.1 882 2
1489 0.1 886 2
1489 0.1 890 2
1489 0.1 900 2
1489 0.1 907 2
1489 0.1 918 2
1489 0.1 922 2
1489 0.1 923 2
1489 0.1 934 2
1489 0.1 939 2
1489 0.1 947 2
1489 0.1 958 2
1489 0.1 966 2
1489 0.1 972 2
1489 0.1 974 2
1489 0.1 978 2
1489 0.1 983 2
1489 0.1 989 2
1489 0.1 990 2
1489 0.1 995 2
1489 0.1 997 2
1489 0.1 1009 2
1489 0.1 1021 2
1489 0.1 1024 2
1489 0.1 1029 2
1489 0.1 1031 2
1489 0.1 1033 2
1489 0.1 1044 2
1489 0.1 1061 2
1489 0.1 1064 2
1489 0.1 1092 2
1489 0.1 1096 2
1489 0.1 1097 2
1489 0.1 1099 2
1489 0.1 1103 2
1489 0.1 1111 2
1489 0.1 1123 2
1489 0.1 1124 2
1489 0.1 1126 2
1489 0.1 1127 2
1489 0.1 1128 2
1489 0.1 1129 2
1489 0.1 1131 2
1489 0.1 1150 2
1489 0.1 1155 2
1489 0.1 1157 2
1489 0.1 1162 2
1489 0.1 1164 2
1489 0.1 1165 2
1489 0.1 1173 2
1489 0.1 1175 2
1489 0.1 1185 2
1489 0.1 1192 2
1489 0.1 1198 2
1489 0.1 1199 2
1489 0.1 1201 2
1489 0.1 1204 2
1489 0.1 1216 2
1489 0.1 1218 2
1489 0.1 1220 2
1489 0.1 1222 2
1489 0.1 1229 2
1489 0.1 1232 2
1489 0.1 1247 2
1489 0.1 1252 2
1489 0.1 1255 2
1489 0.1 1260 2
1489 0.1 1265 2
1489 0.1 1266 2
1489 0.1 1268 2
1489 0.1 1269 2
1489 0.1 1270 2
1489 0.1 1273 2
1489 0.1 1278 2
1489 0.1 1279 2
1489 0.1 1280 2
1489 0.1 1282 2
1489 0.1 1288 2
1489 0.1 1289 2
1489 0.1 1291 2
1489 0.1 1292 2
1489 0.1 1297 2
1489 0.1 1299 2
1489 0.1 1300 2
1489 0.1 1302 2
1489 0.1 1303 2
1489 0.1 1308 2
1489 0.1 1316 2
1489 0.1 1320 2
1489 0.1 1332 2
1489 0.1 1348 2
1489 0.1 1357 2
1489 0.1 1359 2
1489 0.1 1360 2
1489 0.1 1363 2
1489 0.1 1370 2
1489 0.1 1371 2
1489 0.1 1373 2
1489 0.1 1382 2
1489 0.1 1388 2
1489 0.1 1394 2
1489 0.1 1396 2
1489 0.1 1402 2
1489 0.1 1412 2
1489 0.1 1415 2
1489 0.1 1417 2
1489 0.1 1419 2
1489 0.1 1440 2
1489 0.1 1443 2
1489 0.1 1444 2
1489 0.1 1445 2
1489 0.1 1452 2
1489 0.1 1453 2
1489 0.1 1456 2
1489 0.1 1457 2
1489 0.1 1458 2
1489 0.1 1461 2
1489 0.1 1462 2
1489 0.1 1464 2
1489 0.1 1485 2
1489 0.1 1487 2
1489 0.1 1488 2
1489 0.1 1506 2
1489 0.1 1513 2
1489 0.1 1517 2
1489 0.1 1524 2
1489 0.1 1527 2
1489 0.1 1530 2
1489 0.1 1531 2
1489 0.1 1545 2
1489 0.1 1551 2
1489 0.1 1561 2
1489 0.1 1566 2
1489 0.1 1567 2
1489 0.1 1578 2
1489 0.1 1584 2
1489 0.1 1589 2
1489 0.1 1595 2
1489 0.1 1596 2
1489 0.1 1598 2
1489 0.1 1603 2
1489 0.1 1604 2
1489 0.1 1606 2
1489 0.1 1612 2
1489 0.1 1615 2
1489 0.1 1617 2
1489 0.1 1628 2
1489 0.1 1633 2
1489 0.1 1634 2
1489 0.1 1637 2
1489 0.1 1649 2
1489 0.1 1651 2
1489 0.1 1652 2
1489 0.1 1655 2
1489 0.1 1657 2
1489 0.1 1664 2
1489 0.1 1673 2
1489 0.1 1678 2
1489 0.1 1682 2
1489 0.1 1687 2
1489 0.1 1689 2
1489 0.1 1691 2
1489 0.1 1696 2
1489 0.1 1697 2
1489 0.1 1700 2
1489 0.1 1703 2
1489 0.1 1723 2
1489 0.1 1724 2
1489 0.1 1726 2
1489 0.1 1728 2
1489 0.1 1732 2
1489 0.1 1741 2
1489 0.1 1743 2
1489 0.1 1744 2
1489 0.1 1745 2
1489 0.1 1751 2
1489 0.1 1755 2
1489 0.1 1759 2
1489 0.1 1761 2
1489 0.1 1763 2
1489 0.1 1765 2
1489 0.1 1769 2
1489 0.1 1771 2
1489 0.1 1772 2
1489 0.1 1780 2
1489 0.1 1790 2
1489 0.1 1795 2
1489 0.1 1797 2
1489 0.1 1799 2
1489 0.1 1812 2
1489 0.1 1818 2
1489 0.1 1830 2
1489 0.1 1831 2
1489 0.1 1832 2
1489 0.1 1836 2
1489 0.1 1839 2
1489 0.1 1840 2
1489 0.1 1841 2
1489 0.1 1846 2
1489 0.1 1848 2
1489 0.1 1851 2
1489 0.1 1852 2
1489 0.1 1854 2
1489 0.1 1859 2
1489 0.1 1873 2
1489 0.1 1882 2
1489 0.1 1891 2
1489 0.1 1899 2
1489 0.1 1910 2
1489 0.1 1924 2
1489 0.1 1928 2
1489 0.1 1930 2
1489 0.1 1933 2
1489 0.1 1934 2
1489 0.1 1945 2
1489 0.1 1951 2
1489 0.1 1952 2
1489 0.1 1956 2
1489 0.1 1960 2
1489 0.1 1969 2
1489 0.1 1980 2
1489 0.1 1983 2
1489 0.1 1988 2
1489 0.1 1989 2
1489 0.1 1996 2
1489 0.1 2005 2
1489 0.1 2015 2
1489 0.1 2017 2
1489 0.1 2021 2
1489 0.1 2022 2
1489 0.1 2030 2
1489 0.1 2033 2
1489 0.1 2039 2
1489 0.1 2041 2
1489 0.1 2046 2
1489 0.1 2057 2
1489 0.1 2061 2
1489 0.1 2065 2
1489 0.1 2068 2
1489 0.1 2077 2
1489 0.1 2080 2
1489 0.1 2081 2
1489 0.1 2082 2
1489 0.1 2091 2
1489 0.1 2092 2
1489 0.1 2093 2
1489 0.1 2095 2
1489 0.1 2101 2
1489 0.1 2106 2
1489 0.1 2108 2
1489 0.1 2112 2
1489 0.1 2121 2
1489 0.1 2136 2
1489 0.1 2138 2
1489 0.1 2140 2
1489 0.1 2141 2
1489 0.1 2143 2
1489 0.1 2148 2
1489 0.1 2153 2
1489 0.1 2157 2
1489 0.1 2167 2
1489 0.1 2173 2
1489 0.1 2179 2
1489 0.1 2181 2
1489 0.1 2183 2
1489 0.1 2187 2
1489 0.1 2191 2
1489 0.1 2194 2
1489 0.1 2203 2
1489 0.1 2205 2
1489 0.1 2213 2
1489 0.1 2214 2
1489 0.1 2216 2
1489 0.1 2226 2
1489 0.1 2231 2
1489 0.1 2246 2
1489 0.1 2248 2
1489 0.1 2258 2
1489 0.1 2261 2
1489 0.1 2268 2
1489 0.1 2279 2
1489 0.1 2281 2
1489 0.1 2285 2
1489 0.1 2292 2
1489 0.1 2298 2
1489 0.1 2302 2
1489 0.1 2313 2
1489 0.1 2319 2
1489 0.1 2320 2
1489 0.1 2326 2
1489 0.1 2331 2
1489 0.1 2333 2
1489 0.1 2335 2
1489 0.1 2341 2
1489 0.1 2349 2
1489 0.1 2350 2
1489 0.1 2356 2
1489 0.1 2362 2
1489 0.1 2365 2
1489 0.1 2366 2
1489 0.1 2371 2
1489 0.1 2373 2
1489 0.1 2376 2
1489 0.1 2389 2
1489 0.1 2402 2
1489 0.1 2404 2
1489 0.1 2419 2
1489 0.1 2421 2
1489 0.1 2422 2
1489 0.1 2432 2
1489 0.1 2434 2
1489 0.1 2437 2
1489 0.1 2440 2
1489 0.1 2445 2
1489 0.1 2447 2
1489 0.1 2451 2
1489 0.1 2463 2
1489 0.1 2468 2
1489 0.1 2470 2
1489 0.1 2471 2
1489 0.1 2475 2
1489 0.1 2493 2
1489 0.1 2504 2
1489 0.1 2507 2
1489 0.1 2511 2
1489 0.1 2513 2
1489 0.1 2517 2
1489 0.1 2520 2
1489 0.1 2538 2
1489 0.1 2539 2
1489 0.1 2541 2
1489 0.1 2546 2
1489 0.1 2549 2
1489 0.1 2553 2
1489 0.1 2558 2
1489 0.1 2562 2
1489 0.1 2566 2
1489 0.1 2567 2
1489 0.1 2570 2
1489 0.1 2571 2
1489 0.1 2573 2
1489 0.1 2575 2
1489 0.1 2577 2
1489 0.1 2583 2
1489 0.1 2586 2
1489 0.1 2589 2
1489 0.1 2591 2
1489 0.1 2597 2
1489 0.1 2604 2
1489 0.1 2617 2
1489 0.1 2626 2
1489 0.1 2629 2
1489 0.1 2634 2
1489 0.1 2639 2
1489 0.1 2641 2
1489 0.1 2647 2
1489 0.1 2654 2
1489 0.1 2655 2
1489 0.1 2663 2
1489 0.1 2668 2
1489 0.1 2670 2
1489 0.1 2678 2
1489 0.1 2680 2
1489 0.1 2682 2
1489 0.1 2686 2
1489 0.1 2695 2
1489 0.1 2700 2
1489 0.1 2706 2
1489 0.1 2708 2
1489 0.1 2713 2
1489 0.1 2714 2
1489 0.1 2724 2
1489 0.1 2725 2
1489 0.1 2728 2
1489 0.1 2732 2
1489 0.1 2734 2
1489 0.1 2744 2
1489 0.1 2745 2
1489 0.1 2746 2
1489 0.1 2747 2
1489 0.1 2753 2
1489 0.1 2754 2
1489 0.1 2756 2
1489 0.1 2767 2
1489 0.1 2770 2
1489 0.1 2781 2
1489 0.1 2782 2
1489 0.1 2789 2
1489 0.1 2795 2
1489 0.1 2805 2
1489 0.1 2806 2
1489 0.1 2810 2
1489 0.1 2818 2
1489 0.1 2828 2
1489 0.1 2829 2
1489 0.1 2831 2
1489 0.1 2832 2
1489 0.1 2836 2
1489 0.1 2837 2
1489 0.1 2840 2
1489 0.1 2842 2
1489 0.1 2845 2
1489 0.1 2850 2
1489 0.1 2854 2
1489 0.1 2856 2
1489 0.1 2877 2
1489 0.1 2890 2
1489 0.1 2896 2
1489 0.1 2898 2
1489 0.1 2900 2
1489 0.1 2901 2
1489 0.1 2918 2
1489 0.1 2922 2
1489 0.1 2923 2
1489 0.1 2927 2
1489 0.1 2929 2
1489 0.1 2930 2
1489 0.1 2934 2
1489 0.1 2935 2
1489 0.1 2938 2
1489 0.1 2943 2
1489 0.1 2944 2
1489 0.1 2959 2
1489 0.1 2970 2
1489 0.1 2973 2
1489 0.1 2975 2
1489 0.1 2978 2
1489 0.1 2983 2
1489 0.1 2985 2
1489 0.1 2993 2
1489 0.1 2995 2
1489 0.1 2998 2
1489 0.1 3001 2
1489 0.1 3005 2
1489 0.1 3006 2
1489 0.1 3009 2
1489 0.1 3010 2
1489 0.1 3017 2
1489 0.1 3019 2
1489 0.1 3020 2
1489 0.1 3025 2
1489 0.1 3034 2
1489 0.1 3039 2
1489 0.1 3040 2
1489 0.1 3042 2
1489 0.1 3043 2
1489 0.1 3044 2
1489 0.1 3048 2
1489 0.1 3052 2
1489 0.1 3059 2
1489 0.1 3068 2
1489 0.1 3072 2
1489 0.1 3083 2
1489 0.1 3087 2
1489 0.1 3088 2
1489 0.1 3096 2
1489 0.1 3110 2
1489 0.1 3113 2
1489 0.1 3115 2
1489 0.1 3121 2
1489 0.1 3122 2
1489 0.1 3130 2
1489 0.1 3132 2
1489 0.1 3138 2
1489 0.1 3143 2
1489 0.1 3150 2
1489 0.1 3151 2
1489 0.1 3155 2
1489 0.1 3160 2
1489 0.1 3162 2
1489 0.1 3167 2
1489 0.1 3168 2
1489 0.1 3181 2
1489 0.1 3182 2
1489 0.1 3193 2
1489 0.1 3194 2
1489 0.1 3195 2
1489 0.1 3203 2
1489 0.1 3204 2
1489 0.1 3208 2
1489 0.1 3210 2
1489 0.1 3211 2
1489 0.1 3212 2
1489 0.1 3218 2
1489 0.1 3219 2
1489 0.1 3222 2
1489 0.1 3234 2
1489 0.1 3252 2
1489 0.1 3267 2
1489 0.1 3268 2
1489 0.1 3285 2
1489 0.1 3290 2
1489 0.1 3295 2
1489 0.1 3301 2
1489 0.1 3308 2
1489 0.1 3318 2
1489 0.1 3320 2
1489 0.1 3329 2
1489 0.1 3342 2
1489 0.1 3345 2
1489 0.1 3357 2
1489 0.1 3359 2
1489 0.1 3366 2
1489 0.1 3368 2
1489 0.1 3373 2
1489 0.1 3377 2
1489 0.1 3383 2
1489 0.1 3404 2
1489 0.1 3407 2
1489 0.1 3419 2
1489 0.1 3422 2
1489 0.1 3433 2
1489 0.1 3443 2
1489 0.1 3450 2
1489 0.1 3455 2
1489 0.1 3461 2
1489 0.1 3463 2
1489 0.1 3473 2
1489 0.1 3474 2
1489 0.1 3494 2
1489 0.1 3497 2
1489 0.1 3498 2
1489 0.1 3499 2
1489 0.1 3501 2
1489 0.1 3502 2
1489 0.1 3504 2
1489 0.1 3505 2
1489 0.1 3508 2
1489 0.1 3514 2
1489 0.1 3518 2
1489 0.1 3530 2
1489 0.1 3538 2
1489 0.1 3543 2
1489 0.1 3546 2
1489 0.1 3551 2
1489 0.1 3559 2
1489 0.1 3561 2
1489 0.1 3564 2
1489 0.1 3565 2
1489 0.1 3566 2
1489 0.1 3567 2
1489 0.1 3568 2
1489 0.1 3574 2
1489 0.1 3580 2
1489 0.1 3584 2
1489 0.1 3586 2
1489 0.1 3590 2
1489 0.1 3599 2
1489 0.1 3612 2
1489 0.1 3620 2
1489 0.1 3625 2
1489 0.1 3635 2
1489 0.1 3638 2
1489 0.1 3649 2
1489 0.1 3652 2
1489 0.1 3656 2
1489 0.1 3662 2
1489 0.1 3664 2
1489 0.1 3666 2
1489 0.1 3667 2
1489 0.1 3673 2
1489 0.1 3674 2
1489 0.1 3675 2
1489 0.1 3676 2
1489 0.1 3693 2
1489 0.1 3706 2
1489 0.1 3709 2
1489 0.1 3711 2
1489 0.1 3722 2
1489 0.1 3732 2
1489 0.1 3737 2
1489 0.1 3739 2
1489 0.1 3740 2
1489 0.1 3742 2
1489 0.1 3749 2
1489 0.1 3750 2
1489 0.1 3752 2
1489 0.1 3761 2
1489 0.1 3763 2
1489 0.1 3764 2
1489 0.1 3767 2
1489 0.1 3773 2
1489 0.1 3780 2
1489 0.1 3782 2
1489 0.1 3784 2
1489 0.1 3785 2
1489 0.1 3786 2
1489 0.1 3788 2
1489 0.1 3789 2
1489 0.1 3790 2
1489 0.1 3794 2
1489 0.1 3801 2
1489 0.1 3806 2
1489 0.1 3807 2
1489 0.1 3818 2
1489 0.1 3819 2
1489 0.1 3827 2
1489 0.1 3828 2
1489 0.1 3834 2
1489 0.1 3836 2
1489 0.1 3841 2
1489 0.1 3844 2
1489 0.1 3845 2
1489 0.1 3849 2
1489 0.1 3854 2
1489 0.1 3857 2
1489 0.1 3864 2
1489 0.1 3865 2
1489 0.1 3870 2
1489 0.1 3874 2
1489 0.1 3876 2
1489 0.1 3877 2
1489 0.1 3878 2
1489 0.1 3888 2
1489 0.1 3902 2
1489 0.1 3910 2
1489 0.1 3913 2
1489 0.1 3917 2
1489 0.1 3922 2
1489 0.1 3926 2
1489 0.1 3929 2
1489 0.1 3932 2
1489 0.1 3942 2
1489 0.1 3945 2
1489 0.1 3946 2
1489 0.1 3950 2
1489 0.1 3956 2
1489 0.1 3963 2
1489 0.1 3969 2
1489 0.1 3977 2
1489 0.1 3982 2
1489 0.1 3987 2
1489 0.1 3988 2
1489 0.1 3998 2
1489 0.1 4016 2
1489 0.1 4021 2
1489 0.1 4022 2
1489 0.1 4026 2
1489 0.1 4028 2
1489 0.1 4029 2
1489 0.1 4032 2
1489 0.1 4043 2
1489 0.1 4046 2
1489 0.1 4056 2
1489 0.1 4058 2
1489 0.1 4063 2
1489 0.1 4073 2
1489 0.1 4080 2
1489 0.1 4088 2
1489 0.1 4093 2
1489 0.1 4098 2
1489 0.1 4102 2
1489 0.1 4103 2
1489 0.1 4106 2
1489 0.1 4108 2
1489 0.1 4115 2
1489 0.1 4120 2
1489 0.1 4128 2
1489 0.1 4137 2
1489 0.1 4139 2
1489 0.1 4141 2
1489 0.1 4153 2
1489 0.1 4164 2
1489 0.1 4181 2
1489 0.1 4182 2
1489 0.1 4184 2
1489 0.1 4185 2
1489 0.1 4193 2
1489 0.1 4203 2
1489 0.1 4204 2
1489 0.1 4207 2
1489 0.1 4208 2
1489 0.1 4212 2
1489 0.1 4215 2
1489 0.1 4225 2
1489 0.1 4227 2
1489 0.1 4228 2
1489 0.1 4232 2
1489 0.1 4233 2
1489 0.1 4236 2
1489 0.1 4242 2
1489 0.1 4249 2
1489 0.1 4259 2
1489 0.1 4261 2
1489 0.1 4267 2
1489 0.1 4268 2
1489 0.1 4270 2
1489 0.1 4276 2
1489 0.1 4280 2
1489 0.1 4289 2
1489 0.1 4299 2
1489 0.1 4307 2
1489 0.1 4309 2
1489 0.1 4316 2
1489 0.1 4319 2
1489 0.1 4321 2
1489 0.1 4322 2
1489 0.1 4334 2
1489 0.1 4340 2
1489 0.1 4344 2
1489 0.1 4350 2
1489 0.1 4358 2
1489 0.1 4363 2
1489 0.1 4366 2
1489 0.1 4375 2
1489 0.1 4387 2
1489 0.1 4388 2
1489 0.1 4403 2
1489 0.1 4412 2
1489 0.1 4413 2
1489 0.1 4436 2
1489 0.1 4439 2
1489 0.1 4444 2
1489 0.1 4448 2
1489 0.1 4452 2
1489 0.1 4454 2
1489 0.1 4455 2
1489 0.1 4456 2
1489 0.1 4458 2
1489 0.1 4471 2
1489 0.1 4479 2
1489 0.1 4480 2
1489 0.1 4484 2
1489 0.1 4495 2
1489 0.1 4506 2
1489 0.1 4513 2
1489 0.1 4519 2
1489 0.1 4520 2
1489 0.1 4523 2
1489 0.1 4532 2
1489 0.1 4547 2
1489 0.1 4553 2
1489 0.1 4555 2
1489 0.1 4572 2
1489 0.1 4581 2
1489 0.1 4608 2
1489 0.1 4612 2
1489 0.1 4613 2
1489 0.1 4619 2
1489 0.1 4621 2
1489 0.1 4625 2
1489 0.1 4628 2
1489 0.1 4637 2
1489 0.1 4639 2
1489 0.1 4640 2
1489 0.1 4644 2
1489 0.1 4646 2
1489 0.1 4647 2
1489 0.1 4655 2
1489 0.1 4657 2
1489 0.1 4670 2
1489 0.1 4671 2
1489 0.1 4672 2
1489 0.1 4673 2
1489 0.1 4675 2
1489 0.1 4676 2
1489 0.1 4698 2
1489 0.1 4701 2
1489 0.1 4706 2
1489 0.1 4707 2
1489 0.1 4710 2
1489 0.1 4714 2
1489 0.1 4718 2
1489 0.1 4721 2
1489 0.1 4724 2
1489 0.1 4725 2
1489 0.1 4728 2
1489 0.1 4738 2
1489 0.1 4740 2
1489 0.1 4743 2
1489 0.1 4748 2
1489 0.1 4749 2
1489 0.1 4755 2
1489 0.1 4765 2
1489 0.1 4767 2
1489 0.1 4768 2
1489 0.1 4773 2
1489 0.1 4777 2
1489 0.1 4778 2
1489 0.1 4779 2
1489 0.1 4791 2
1489 0.1 4794 2
1489 0.1 4803 2
1489 0.1 4806 2
1489 0.1 4818 2
1489 0.1 4820 2
1489 0.1 4821 2
1489 0.1 4826 2
1489 0.1 4830 2
1489 0.1 4836 2
1489 0.1 4840 2
1489 0.1 4841 2
1489 0.1 4844 2
1489 0.1 4847 2
1489 0.1 4859 2
1489 0.1 4862 2
1489 0.1 4863 2
1489 0.1 4864 2
1489 0.1 4865 2
1489 0.1 4867 2
1489 0.1 4869 2
1489 0.1 4880 2
1489 0.1 4886 2
1489 0.1 4887 2
1489 0.1 4892 2
1489 0.1 4902 2
1489 0.1 4904 2
1489 0.1 4908 2
1489 0.1 4909 2
1489 0.1 4913 2
1489 0.1 4920 2
1489 0.1 4927 2
1489 0.1 4933 2
1489 0.1 4934 2
1489 0.1 4948 2
1489 0.1 4950 2
1489 0.1 4951 2
1489 0.1 4953 2
1489 0.1 4963 2
1489 0.1 4965 2
1489 0.1 4971 2
1489 0.1 4976 2
1489 0.1 4983 2
1489 0.1 4984 2
1489 0.1 4989 2
1489 0.1 4990 2
1489 0.1 4992 2
1489 0.1 4998 2
1489 0.1 5004 2
1489 0.1 5016 2
1489 0.1 5017 2
1489 0.1 5020 2
1489 0.1 5021 2
1489 0.1 5027 2
1489 0.1 5028 2
1489 0.1 5030 2
1489 0.1 5041 2
1489 0.1 5042 2
1489 0.1 5043 2
1489 0.1 5045 2
1489 0.1 5047 2
1489 0.1 5048 2
1489 0.1 5057 2
1489 0.1 5065 2
1489 0.1 5067 2
1489 0.1 5076 2
1489 0.1 5088 2
1489 0.1 5090 2
1489 0.1 5094 2
1489 0.1 5095 2
1489 0.1 5097 2
1489 0.1 5100 2
1489 0.1 5106 2
1489 0.1 5109 2
1489 0.1 5110 2
1489 0.1 5119 2
1489 0.1 5121 2
1489 0.1 5124 2
1489 0.1 5128 2
1489 0.1 5129 2
1489 0.1 5137 2
1489 0.1 5142 2
1489 0.1 5145 2
1489 0.1 5149 2
1489 0.1 5152 2
1489 0.1 5155 2
1489 0.1 5158 2
1489 0.1 5159 2
1489 0.1 5174 2
1489 0.1 5179 2
1489 0.1 5183 2
1489 0.1 5188 2
1489 0.1 5195 2
1489 0.1 5202 2
1489 0.1 5208 2
1489 0.1 5216 2
1489 0.1 5222 2
1489 0.1 5223 2
1489 0.1 5238 2
1489 0.1 5241 2
1489 0.1 5246 2
1489 0.1 5247 2
1489 0.1 5252 2
1489 0.1 5257 2
1489 0.1 5258 2
1489 0.1 5266 2
1489 0.1 5268 2
1489 0.1 5270 2
1489 0.1 5274 2
1489 0.1 5278 2
1489 0.1 5283 2
1489 0.1 5284 2
1489 0.1 5286 2
1489 0.1 5291 2
1489 0.1 5297 2
1489 0.1 5304 2
1489 0.1 5305 2
1489 0.1 5309 2
1489 0.1 5311 2
1489 0.1 5320 2
1489 0.1 5322 2
1489 0.1 5329 2
1489 0.1 5339 2
1489 0.1 5345 2
1489 0.1 5348 2
1489 0.1 5366 2
1489 0.1 5390 2
1489 0.1 5396 2
1489 0.1 5397 2
1489 0.1 5402 2
1489 0.1 8 3
1489 0.1 12 3
1489 0.1 34 3
1489 0.1 36 3
1489 0.1 39 3
1489 0.1 45 3
1489 0.1 46 3
1489 0.1 52 3
1489 0.1 57 3
1489 0.1 64 3
1489 0.1 75 3
1489 0.1 78 3
1489 0.1 81 3
1489 0.1 85 3
1489 0.1 88 3
1489 0.1 89 3
1489 0.1 98 3
1489 0.1 106 3
1489 0.1 110 3
1489 0.1 127 3
1489 0.1 132 3
1489 0.1 138 3
1489 0.1 143 3
1489 0.1 149 3
1489 0.1 154 3
1489 0.1 156 3
1489 0.1 164 3
1489 0.1 183 3
1489 0.1 184 3
1489 0.1 185 3
1489 0.1 193 3
1489 0.1 200 3
1489 0.1 203 3
1489 0.1 207 3
1489 0.1 212 3
1489 0.1 213 3
1489 0.1 218 3
1489 0.1 224 3
1489 0.1 228 3
1489 0.1 232 3
1489 0.1 239 3
1489 0.1 241 3
1489 0.1 245 3
1489 0.1 247 3
1489 0.1 248 3
1489 0.1 254 3
1489 0.1 256 3
1489 0.1 260 3
1489 0.1 264 3
1489 0.1 279 3
1489 0.1 281 3
1489 0.1 282 3
1489 0.1 286 3
1489 0.1 290 3
1489 0.1 292 3
1489 0.1 304 3
1489 0.1 306 3
1489 0.1 308 3
1489 0.1 309 3
1489 0.1 315 3
1489 0.1 319 3
1489 0.1 320 3
1489 0.1 326 3
1489 0.1 328 3
1489 0.1 331 3
1489 0.1 333 3
1489 0.1 338 3
1489 0.1 342 3
1489 0.1 347 3
1489 0.1 353 3
1489 0.1 354 3
1489 0.1 358 3
1489 0.1 364 3
1489 0.1 368 3
1489 0.1 371 3
1489 0.1 374 3
1489 0.1 383 3
1489 0.1 384 3
1489 0.1 385 3
1489 0.1 391 3
1489 0.1 398 3
1489 0.1 400 3
1489 0.1 407 3
1489 0.1 420 3
1489 0.1 426 3
1489 0.1 429 3
1489 0.1 431 3
1489 0.1 435 3
1489 0.1 447 3
1489 0.1 451 3
1489 0.1 456 3
1489 0.1 458 3
1489 0.1 467 3
1489 0.1 477 3
1489 0.1 482 3
1489 0.1 484 3
1489 0.1 499 3
1489 0.1 503 3
1489 0.1 519 3
1489 0.1 522 3
1489 0.1 532 3
1489 0.1 539 3
1489 0.1 540 3
1489 0.1 541 3
1489 0.1 545 3
1489 0.1 548 3
1489 0.1 554 3
1489 0.1 555 3
1489 0.1 557 3
1489 0.1 562 3
1489 0.1 563 3
1489 0.1 568 3
1489 0.1 569 3
1489 0.1 570 3
1489 0.1 573 3
1489 0.1 574 3
1489 0.1 582 3
1489 0.1 585 3
1489 0.1 588 3
1489 0.1 599 3
1489 0.1 600 3
1489 0.1 603 3
1489 0.1 610 3
1489 0.1 612 3
1489 0.1 615 3
1489 0.1 622 3
1489 0.1 625 3
1489 0.1 629 3
1489 0.1 633 3
1489 0.1 635 3
1489 0.1 649 3
1489 0.1 653 3
1489 0.1 671 3
1489 0.1 675 3
1489 0.1 679 3
1489 0.1 686 3
1489 0.1 687 3
1489 0.1 709 3
1489 0.1 712 3
